0.128847401,0,0.139597523,0,0.139597523,0
0.127370675,0,0.139395045,1,0.139395045,0
0.126119067,1,0.139192568,1,0.139192568,1
0.12186533,0,0.13899009,0,0.13899009,0
0.119924172,0,0.138787613,1,0.138787613,0
0.116359985,0,0.138585135,0,0.138585135,0
0.113361272,0,0.138382658,0,0.138382658,0
0.142258075,0,0.13818018,0,0.13818018,0
0.141002477,1,0.127892511,0,0.137977703,0
0.1408,0,0.127888,0,0.137775225,0
0.140597523,0,0.127883489,1,0.137572748,0
0.140395045,1,0.127878978,0,0.13737027,0
0.140192568,0,0.127874467,1,0.137167793,0
0.13999009,0,0.10985464,0,0.136965315,0
0.139787613,1,0.104349295,0,0.136762838,0
0.139585135,0,0.09884395,0,0.13656036,0
0.139382658,0,0.097845867,1,0.136357883,1
0.13918018,0,0.093338605,0,0.136155405,0
0.138977703,1,0.08783326,0,0.08783326,0
0.138775225,1,0.0875,1,0.0875,1
0.138572748,0,0.08716674,0,0.08716674,0
0.138514809,1,0.08683348,0,0.08683348,0
0.138381365,0,0.08650022,1,0.08650022,0
0.138370271,1,0.08616696,0,0.08616696,0
0.138167793,1,0.0858337,0,0.0858337,0
0.137965316,0,0.08550044,0,0.08550044,0
0.13287602,1,0.08516718,0,0.08516718,0
0.128892511,0,0.08483392,0,0.08483392,0
0.128888,0,0.08450066,0,0.08450066,0
0.128883489,0,0.0841674,0,0.0841674,0
0.128878978,1,0.08383414,0,0.08383414,0
0.128874467,0,0.08350088,0,0.08350088,0
0.11085464,1,0.08316762,0,0.08316762,0
0.105349295,0,0.08283436,0,0.08283436,0
0.09984395,0,0.082327915,0,0.082327915,0
0.098845867,1,0.07752,0,0.07752,0
0.094338605,0,0.070568497,1,0.070568497,1
0.08883326,1,0.030525573,0,0.030525573,0
0.083327915,0,0.0305,0,0.0305,0
0.07852,0,0.030474427,1,0.030474427,1
0.071568497,1,0.030448854,0,0.030448854,0
0.031525573,0,0.030423281,0,0.030423281,0
0.0315,0,0.030295416,0,0.01786,0
0.031474427,1,0.030269843,0,0.017058591,0
0.031448854,0,0.03024427,0,0.01674,0
0.031423281,1,0.02122,0,0.01562,0
0.031397708,0,0.0201,0,0.0145,0
0.031372135,0,0.01898,0,0.01338,0
0.031346562,0,0.01786,0,0.01226,0
0.031320989,0,0.01674,0,0.011653096,0
0.031295416,0,0.01562,0,0.011316254,0
0.031269843,0,0.0145,0,0.01111,0
0.03124427,0,0.01338,0,0.005910759,0
0.02222,0,0.01226,0,0.005573916,0
0.01532,0,0.01111,0,0.000168421,0
