2020-06-14 14:38:31,596 [  74414]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.custom.single.entry.index'; old = -1, new = 284 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.implicit.elements.index'; old = -1, new = 888 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.types.count.index'; old = -1, new = 0 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.routine.index'; old = -1, new = 1 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.execution.environment'; old = -1, new = 1 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.completion.host'; old = -1, new = 4 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.template.cache'; old = -1, new = 65 
2020-06-14 14:38:31,599 [  74417]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.ui.router.views.index'; old = -1, new = 65 
2020-06-14 14:38:31,600 [  74418]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.app.index'; old = -1, new = 65 
2020-06-14 14:38:31,600 [  74418]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'docker.compose.services'; old = -1, new = 1 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Py.module.name'; old = -1, new = 0 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Py.setuptools.namespace'; old = -1, new = 0 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DjangoBlockInheritanceIndex'; old = -1, new = 2 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PuppetFactsIndex'; old = -1, new = 2 
2020-06-14 14:38:31,616 [  74434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PuppetRubyPluginsIndex'; old = -1, new = 2 
2020-06-14 14:38:31,828 [  74646]   INFO - penapi.wm.impl.GlobalMenuLinux - Appeared dbus-service 'com.canonical.AppMenu.Registrar' 
2020-06-14 14:38:31,910 [  74728]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-06-14 14:38:31,917 [  74735]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-06-14 14:38:32,079 [  74897]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = 56913438 
2020-06-14 14:38:32,083 [  74901]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
2020-06-14 14:38:32,091 [  74909]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlTagNames'; old = -1, new = 1 
2020-06-14 14:38:32,102 [  74920]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlNamespaces'; old = -1, new = 7 
2020-06-14 14:38:32,104 [  74922]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'html5.custom.attributes.index'; old = -1, new = 1 
2020-06-14 14:38:32,109 [  74927]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SchemaTypeInheritance'; old = -1, new = 2 
2020-06-14 14:38:32,111 [  74929]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'json.file.root.values'; old = -1, new = 5 
2020-06-14 14:38:32,113 [  74931]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HashFragmentIndex'; old = -1, new = 19115597 
2020-06-14 14:38:32,159 [  74977]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ImageFileInfoIndex'; old = -1, new = 8 
2020-06-14 14:38:32,178 [  74996]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HtmlTagIdIndex'; old = -1, new = 3 
2020-06-14 14:38:32,190 [  75008]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'xmlProperties'; old = -1, new = 2 
2020-06-14 14:38:32,195 [  75013]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CssIndex'; old = -1, new = 29 
2020-06-14 14:38:32,229 [  75047]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'css.template.selectors'; old = -1, new = 29 
